PARTYNAME,BILLNO,BILLDATE,BILLAMT,BALANCE,DAYS,MOBILE,EMAIL,MOBILE,EMAIL
X GURUKRUPA MEDICAL-SINNAR,B11158,03-Jan-19,8418,8418,2785,9881651118,,1234567890,
X GURUKRUPA MEDICAL-SINNAR,S04262,03-Jan-19,14524,14524,2785,9881651118,,1234567890,
X GURUKRUPA MEDICAL-SINNAR,New Ref,04-Nov-19,-5000,-5000,2480,9881651118,,1234567890,
X GURUKRUPA MEDICO - THANE .,BHI-07816,22-Mar-14,10924,10924,4533,9820522781,,1234567890,
X GURUKRUPA MEDICO - THANE .,CN-0616,21-Jan-15,-9979,-9979,4228,9820522781,,1234567890,
X GURUKRUPA PHARMA-YEOLA ., NET003064,06-Nov-12,20745,16795,5034,9604647679,,1234567890,
X GURUKRUPA PHARMA-YEOLA .,BHI-01831,07-Nov-12,53385,53385,5033,9604647679,,1234567890,
X GURUMAULI MEDICALS-MEHKAR-XR,R02172,11-Jul-22,23985,23985,1500,9850192392,,1234567890,
X GURUNANAK AGENCY - NAGPUR ., NET000406,18-Apr-12,7770,7445,5236,8149090040,gurunanakagencies@gmail.com,1234567890,
X H.D.PHARMA - NANDED-XR,B12522,29-Oct-22,8496,8496,1390,9822117337,PANDITMLINGADE@GMAIL.COM,1234567890,
X H.N HOSPITAL - (PROBLEMS),M5166,22-Nov-19,28278,28278,2462,1234567890,,1234567890,
X H.P.MEDISALE - PEN (XBAKA),BHI-06082,07-Jan-14,46400,10821,4607,9004344954,HPMEDISCIENCES@GMAIL.COM,1234567890,
X H.P.MEDISALE - PEN (XBAKA),BHI-06946,11-Feb-14,24179,24179,4572,9004344954,HPMEDISCIENCES@GMAIL.COM,1234567890,
X H.P.MEDISALE - PEN (XBAKA),BHI-5657,26-Aug-16,54675,24675,3645,9004344954,HPMEDISCIENCES@GMAIL.COM,1234567890,
X H.P.MEDISALE - PEN (XBAKA),New Ref,13-Nov-17,-6214,-6214,3201,9004344954,HPMEDISCIENCES@GMAIL.COM,1234567890,
X H.P.MEDISALE - PEN (XBAKA),CN00160,17-Nov-17,-2261,-2261,3197,9004344954,HPMEDISCIENCES@GMAIL.COM,1234567890,
X H1 ARIHANT - NANDURBAR .,BHI-6614A,13-Nov-14,118080,8000,4297,9823216229,umesh.chauhan46@yahoo.com,1234567890,
X H1 LAXMI MKT-AHILYANAGAR,BHI-3652,25-Jul-15,7200,7200,4043,9225327186,umesh.chauhan46@yahoo.com,1234567890,
X H1 SHREE PRABHU - SHAHADA .,BHI-0555,16-Apr-15,19000,5500,4143,7588815574,,1234567890,
X H1 SHREE RAJURESHWARI -JAA,BHI-8352,30-Nov-15,14700,14700,3915,9421662839,,1234567890,
X H1 SUYOG - PARBHANI,BHI-002347,14-Jun-16,63300,5000,3718,9730037444,,1234567890,
X H1 SUYOG - PARBHANI,BHI-5238A,17-Aug-16,13600,13600,3654,9730037444,,1234567890,
X H1 SUYOG - PARBHANI,BHI-8124,20-Oct-16,39000,39000,3590,9730037444,,1234567890,
X H1 SUYOG - PARBHANI,16-17,31-Mar-17,-15000,-15000,3428,9730037444,,1234567890,
X H1 SUYOG - PARBHANI,New Ref,28-Jul-18,-7000,-7000,2944,9730037444,,1234567890,
X H1 SUYOG - PARBHANI,New Ref,28-Aug-19,-5600,-5600,2548,9730037444,,1234567890,
X H1 SUYOG - PARBHANI,New Ref,09-Mar-20,-5000,-5000,2354,9730037444,,1234567890,
X HAKE MEDICAL - PARBHANI (.,BHI-01427,29-Jun-13,44168,34168,4799,9422877896,,1234567890,
X HAKE MEDICAL - PARBHANI (.,MUMB02773,25-Jul-13,3089,3089,4773,9422877896,,1234567890,
X HAKE MEDICAL - PARBHANI (.,BHI-02018,27-Jul-13,32026,32026,4771,9422877896,,1234567890,
X HARI HAR AGENCIES -RATNAGIRI,B02997,20-Jun-18,2607,956,2982,9422054177,,1234567890,
X HARI HAR AGENCIES -RATNAGIRI,B05235,16-Aug-18,9766,5315,2925,9422054177,,1234567890,
X HARI HAR AGENCIES -RATNAGIRI,B06364,08-Sep-18,8536,8536,2902,9422054177,,1234567890,
X HARI OM DIST - AMBERNATH,M2685,30-Jul-19,363,363,2577,9673946878,hariomdistributors8@gmail.com,1234567890,
X HARI OM DIST - AMBERNATH,M2686,30-Jul-19,168,168,2577,9673946878,hariomdistributors8@gmail.com,1234567890,
X HARI OM DIST - AMBERNATH,M3387,27-Aug-19,554,554,2549,9673946878,hariomdistributors8@gmail.com,1234567890,
X HARI OM DIST - AMBERNATH,M4196,05-Oct-19,519,519,2510,9673946878,hariomdistributors8@gmail.com,1234567890,
X HARI OM DIST - AMBERNATH,M4290,10-Oct-19,519,519,2505,9673946878,hariomdistributors8@gmail.com,1234567890,
X HARI OM PHARMA - KALYAN(EAST)-,B001688,19-Apr-21,121901,71901,1948,9152371557,,1234567890,
X HARI OM PHARMA - KALYAN(EAST)-,B008671,30-Jul-21,108864,108864,1846,9152371557,,1234567890,
X HARI OM PHARMA - KALYAN(EAST)-,B011104,26-Aug-21,99349,99349,1819,9152371557,,1234567890,
X HARI OM PHARMA - KALYAN(EAST)-,B011105,26-Aug-21,806,806,1819,9152371557,,1234567890,
X HARI OM PHARMA - KALYAN(EAST)-,B013661,28-Sep-21,47600,47600,1786,9152371557,,1234567890,
X HARIPRIYA DISTRIBUTORS - SA.,New Ref,01-Apr-10,7952,5000,5984,9423035886,,1234567890,
X HARSH ENTERPRISES - MALAD .,BHI-04696,13-Sep-14,11457,66,4358,9867246420,prasadpurohit77@rediffmail.com,1234567890,
X HARSH ENTERPRISES - MALAD .,MUMB03853,26-Sep-14,956,956,4345,9867246420,prasadpurohit77@rediffmail.com,1234567890,
X HARSH ENTERPRISES - MALAD .,New Ref,06-Feb-15,-60,-60,4212,9867246420,prasadpurohit77@rediffmail.com,1234567890,
X HARSH MEDICAL-AURANGABAD -DIPAK CLOSED,BHI-010744,08-Feb-17,20988,20988,3479,9975581910,umesh.chauhan46@yahoo.com,1234567890,
X HEALTH CHEMIST - KALYAN,B017469,28-Mar-21,25334,25334,1970,9890927669,,1234567890,
X HEALTH SECURE [INDIA] PVT L.,MUMB01433,01-Jun-13,6684,6684,4827,1234567890,HEALTHSECURE@REDIFFMAIL.COM,1234567890,
X HEALTHCARE - GOA-XR,M0312,21-Jul-20,33600,10822,2220,7775822188,XCELHEALTHCARE@YAHOO.COM,1234567890,
X HEALTHCARE - GOA-XR,B4948,14-Aug-20,55104,55104,2196,7775822188,XCELHEALTHCARE@YAHOO.COM,1234567890,
X HEALTHCARE - NASIK,MUMB00487,27-Apr-16,4937,883,3766,9326256369,HCMA6369@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,B013964,20-Jan-20,19368,8499,2403,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,B014288,24-Jan-20,1109,1109,2399,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S3949,24-Jan-20,1717,1717,2399,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,B014640,30-Jan-20,35068,35068,2393,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4087,01-Feb-20,2285,2285,2391,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4171,06-Feb-20,7355,7355,2386,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4208,10-Feb-20,1792,1792,2382,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4231,12-Feb-20,13986,13986,2380,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,A1744,27-Feb-20,17418,17418,2365,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,B015898,27-Feb-20,4899,4899,2365,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4397,27-Feb-20,4544,4544,2365,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,A1768,28-Feb-20,7134,7134,2364,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,B016177,03-Mar-20,16323,16323,2360,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4446,04-Mar-20,18561,18561,2359,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4479,06-Mar-20,3034,3034,2357,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4549,12-Mar-20,15431,15431,2351,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,B016569,13-Mar-20,8736,8736,2350,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,B016732,17-Mar-20,7767,7767,2346,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4659,17-Mar-20,3606,3606,2346,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,B016993,20-Mar-20,2050,2050,2343,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,S4745,20-Mar-20,15199,15199,2343,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HELP LINE -MIRA ROAD-(CLOSE)-,B8667,25-Mar-20,23156,23156,2338,9029908969,HLD.MPR@GMAIL.COM,1234567890,
X HET GENERICS - MULUND,BHI-5499,23-Aug-16,18357,18357,3648,9867262329,,1234567890,
X HET GENERICS - MULUND,B01427,07-May-18,9210,9210,3026,9867262329,,1234567890,
X HI-TECH MEDICAL - PUNE -,BHI-4300,29-Jul-16,51309,13858,3673,9890860522,,1234567890,
X HI-TECH MEDICAL - PUNE -,MUMB02758,13-Aug-16,9495,9495,3658,9890860522,,1234567890,
X HI-TECH MEDICAL - PUNE -,BHI-5995,31-Aug-16,154030,154030,3640,9890860522,,1234567890,
X HI-TECH MEDICAL - PUNE -,C/B-131732,22-May-19,300,300,2646,9890860522,,1234567890,
X HINDUJA DIST-NASIK-MUKESH TIWARI NIRMA-C,MUMB04263,11-Dec-15,8064,8064,3904,9922626628,umesh.chauhan46@yahoo.com,1234567890,
X HINDUJA DIST-NASIK-MUKESH TIWARI NIRMA-C,MUMB04593,05-Jan-16,6720,6720,3879,9922626628,umesh.chauhan46@yahoo.com,1234567890,
X HITAKSHI PHARMA - THANE,P-B010507,12-Nov-19,8575,1316,2472,7977891544,,1234567890,
X HITAKSHI PHARMA - THANE,CN888,13-Nov-19,-246,-246,2471,7977891544,,1234567890,
X HITAKSHI PHARMA - THANE,B011009,20-Nov-19,1671,1671,2464,7977891544,,1234567890,
X HITAKSHI PHARMA - THANE,CN1123,24-Mar-21,-1127,-1127,1974,7977891544,,1234567890,
X HL PHARMA - TITWALA,B11788,30-Sep-23,21941,2028,1054,9819197967,myhlpharma@gmail.com,1234567890,
X HONEY ENTERPRISES-NAGPUR(RAJANMIRACULES),B10542,23-Sep-22,53312,35206,1426,9826393049,,1234567890,
X HONEY ENTERPRISES-NAGPUR(RAJANMIRACULES),W04729,11-Nov-22,12432,12432,1377,9826393049,,1234567890,
X HORIZON ENT-DOMBIVALI, MUM000762,29-Jun-12,3751,3751,5164,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI,BHI-00036,04-Jul-12,2983,2983,5159,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI, MUM000943,18-Jul-12,7609,7609,5145,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI,BHI-00173,18-Jul-12,2654,2654,5145,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI, MUM001119,06-Aug-12,10936,10936,5126,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI,BHI-00498,07-Aug-12,4922,4922,5125,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI, MUM001323,21-Aug-12,7570,7570,5111,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI, MUM001377,24-Aug-12,5143,5143,5108,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI, MUM001420,28-Aug-12,4870,4870,5104,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI,BHI-00866,30-Aug-12,23488,23488,5102,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI, MUM001725,21-Sep-12,7139,7139,5080,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI,BHI-01176,24-Sep-12,6148,6148,5077,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI,CN-0295,19-Dec-12,-29049,-29049,4991,9619492672,,1234567890,
X HORIZON ENT-DOMBIVALI,CN-0060,27-Apr-13,-10989,-10989,4862,9619492672,,1234567890,
X HP PHARMA SQUARE - THIRUVANANTHAPURRAM (,B17529,25-Dec-23,504677,29847,968,9567865641,HP.PHARMA.SQUARE@GMAIL.COM,1234567890,
X I.C.LIFE CARE - MIRAJ -,NAG/2937,18-Jan-25,26759,1759,578,9158889005,sawantnitin77@rediffmail.com,1234567890,
X ICON PHARMA-KHOPOLI .,TH0766,23-Feb-19,3396,3396,2734,9881941410,iconpharma2003@gmail.com,1234567890,
X ICON PHARMA-KHOPOLI .,M0120,05-Apr-19,801,801,2693,9881941410,iconpharma2003@gmail.com,1234567890,
X ICON PHARMA-KHOPOLI .,B0788,22-Apr-19,6784,6784,2676,9881941410,iconpharma2003@gmail.com,1234567890,
X ICON PHARMA-KHOPOLI .,CN127,18-May-19,-2352,-2352,2650,9881941410,iconpharma2003@gmail.com,1234567890,
X ICON PHARMA-KHOPOLI .,CN1207,22-Jan-20,-538,-538,2401,9881941410,iconpharma2003@gmail.com,1234567890,
X INDIA MEDICAL AGENCY-BHIWA.,OMS-01661,21-Jun-07,14160,14160,6999,9860313641,,1234567890,
X INDIA PHARMA-DOMBIVLI ONLY FOR CASH,M009064,23-Jan-18,2732,2732,3130,8710570251,,1234567890,
X INDIA PHARMA-DOMBIVLI ONLY FOR CASH,T00762,24-May-18,1416,1416,3009,8710570251,,1234567890,
X INDIA PHARMA-DOMBIVLI ONLY FOR CASH,CN00517,03-Oct-18,-2180,-2180,2877,8710570251,,1234567890,
X INDIAN PHARMA - MALAD (BAD PARTY),SUB-001149,04-Feb-17,44520,44520,3483,9004326585,,1234567890,
X INDIRA MEDICAL - NASIK -,B8605,16-Oct-20,56560,49578,2133,9822097000,UMESH.CHAUHAN46@YAHOO.COM,1234567890,
X INDIRAI MEDICAL - LOHA,B01056,25-Apr-23,12274,500,1212,9403930120,gshete34@gmail.com,1234567890,
X INDRAPRASTH MEDICAL - NAGP., NET000460,15-Sep-08,19999,16602,6547,9373102668,,1234567890,
X INH LIFE SCIENCE-KAMOTHE,B019363,30-Dec-21,77979,20774,1693,9702348038,INHLIFESCIENCE@GMAIL.COM,1234567890,
X INH LIFE SCIENCE-KAMOTHE,INTEREST,31-Mar-23,0,25462,1237,9702348038,INHLIFESCIENCE@GMAIL.COM,1234567890,
X ISHWARI MEDICO - PUNE (SAD.,BHI-00516,09-May-13,10278,10278,4850,9822542612,,1234567890,
X ISHWARI MEDICO - PUNE (SAD.,MUMB01044,09-May-13,4479,4479,4850,9822542612,,1234567890,
X ISHWARI MEDICO - PUNE (SAD.,CN-0305,08-Aug-13,-9072,-9072,4759,9822542612,,1234567890,
X J.M LIFE - DOMBIVALI,M007880,27-Dec-17,2016,2016,3157,9819435318,,1234567890,
X J.P DISTRIBUTORS - TALOJA#CB1,B10882,29-Sep-22,65350,3850,1420,7715056947,,1234567890,
X J.P DISTRIBUTORS - TALOJA#CB1,B12438,31-Oct-22,3623,695,1388,7715056947,,1234567890,
X J.P DISTRIBUTORS - TALOJA#CB1,FREIGHT,06-Jan-23,7260,7260,1321,7715056947,,1234567890,
X J.P DISTRIBUTORS - TALOJA#CB1,1X500CHQ BO,01-Feb-23,500,500,1295,7715056947,,1234567890,
X J.P DISTRIBUTORS - TALOJA#CB1,INTEREST,31-Mar-23,16256,16256,1237,7715056947,,1234567890,
X J.P DISTRIBUTORS - TALOJA#CB1,CHQ.BOUNCE,31-May-23,500,500,1176,7715056947,,1234567890,
X J.S.DISTRIBUTORS - VASAI,BHI-2965,30-Jun-16,13182,13182,3702,9766044088,,1234567890,
X J.S.ENT - SAKI NAKA (NEW),BHI-5792,24-Sep-15,36661,12220,3982,7506184891,,1234567890,
X J.S.ENT - SAKI NAKA (NEW),CN-0070,13-May-16,-2707,-2707,3750,7506184891,,1234567890,
X J.S.ENTER - SAKINAKA (OLD) ., MUM003699,12-Mar-13,8274,2027,4908,9769393399,,1234567890,
X J.S.ENTER - SAKINAKA (OLD) ., MUM003714,13-Mar-13,7407,7407,4907,9769393399,,1234567890,
X J.S.ENTER - SAKINAKA (OLD) ., NET004778,15-Mar-13,11813,11813,4905,9769393399,,1234567890,
X J.S.ENTER - SAKINAKA (OLD) .,BHI-00052,03-Apr-13,19480,19480,4886,9769393399,,1234567890,
X J.S.ENTER - SAKINAKA (OLD) .,MUMB00118,04-Apr-13,32942,32942,4885,9769393399,,1234567890,
X J.S.ENTER - SAKINAKA (OLD) .,MUMB00499,16-Apr-13,8621,8621,4873,9769393399,,1234567890,
X J.S.ENTER - SAKINAKA (OLD) .,.MED00058,26-Apr-13,40950,40950,4863,9769393399,,1234567890,
X J.S.ENTER - SAKINAKA (OLD) .,New Ref,10-Sep-15,-10000,-10000,3996,9769393399,,1234567890,
X J.S.PHARMA - MALEGAON .,MUMB01657,19-Jun-14,8900,4841,4444,9975419151,,1234567890,
X JAGRUT DISTRIBUTORS - NANDED,CHQ.BOUNCE,17-Jun-24,1500,1500,793,8007781234,,1234567890,
X JAI BABAJI - NASIK-,A1803,05-Mar-20,80498,75498,2358,7720083422,umesh.chauhan46@yahoo.com,1234567890,
X JAI BABAJI - NASIK-,B016286,05-Mar-20,22730,22730,2358,7720083422,umesh.chauhan46@yahoo.com,1234567890,
X JAI BABAJI - NASIK-,E2548,05-Mar-20,59037,26771,2358,7720083422,umesh.chauhan46@yahoo.com,1234567890,
X JAI BABAJI - NASIK-,B013229,23-Jan-21,52935,52935,2034,7720083422,umesh.chauhan46@yahoo.com,1234567890,
X JAI BABAJI - NASIK-,B013474,28-Jan-21,19777,19777,2029,7720083422,umesh.chauhan46@yahoo.com,1234567890,
X JAI BABAJI - NASIK-,RTN,22-Nov-21,200,200,1731,7720083422,umesh.chauhan46@yahoo.com,1234567890,
X JAI MATA DI AGENCY - SHIRUR., NET000941,11-May-11,21809,21809,5579,9960527923,,1234567890,
X JAIMIT PHARMA-NASIK,CN1111,18-Nov-21,-22400,48786,1735,9767699970,jaimitpharmanashik@gmail.com,1234567890,
X JAIN MEDICAL - AKOLA .,MUMB00889,25-May-15,8732,5291,4104,9850471734,,1234567890,
X JAIRAM - NAGPUR @ ALL EXP IN COVID,W2468,26-Dec-19,14536,14536,2428,7020451003,arvindbadole03658@gmail.com,1234567890,
X JAIRAM - NAGPUR @ ALL EXP IN COVID,W2570,14-Jan-20,3294,3294,2409,7020451003,arvindbadole03658@gmail.com,1234567890,
X JAIRAM - NAGPUR @ ALL EXP IN COVID,W2625,21-Jan-20,10129,10129,2402,7020451003,arvindbadole03658@gmail.com,1234567890,
X JAIRAM - NAGPUR @ ALL EXP IN COVID,W2647,24-Jan-20,4424,4424,2399,7020451003,arvindbadole03658@gmail.com,1234567890,
X JAIRAM - NAGPUR @ ALL EXP IN COVID,W2960,27-Feb-20,14179,14179,2365,7020451003,arvindbadole03658@gmail.com,1234567890,
X JAMADAR MEDICAL-SOLAPUR (X).,BHI-00941,05-Jun-13,27612,2612,4823,9890961602,,1234567890,
X JAMADAR MEDICAL-SOLAPUR (X).,MUMB01514,05-Jun-13,6164,6164,4823,9890961602,,1234567890,
X JANATA MEDICAL - WASHIM (X., NET003565,14-Dec-12,5360,2156,4996,7252233003,NIKHILSHARMA9021153555@GMAIL.COM,1234567890,
X JANATA MEDICAL - WASHIM (X.,BHI-02392,14-Dec-12,5750,5750,4996,7252233003,NIKHILSHARMA9021153555@GMAIL.COM,1234567890,
X JANATA MEDICAL - WASHIM (X., NET004191,04-Feb-13,2911,2911,4944,7252233003,NIKHILSHARMA9021153555@GMAIL.COM,1234567890,
X JANATA MEDICAL - WASHIM (X.,BHI-03176,04-Feb-13,5397,5397,4944,7252233003,NIKHILSHARMA9021153555@GMAIL.COM,1234567890,
X JANATA MEDICAL - WASHIM (X., NET004336,14-Feb-13,6773,6773,4934,7252233003,NIKHILSHARMA9021153555@GMAIL.COM,1234567890,
X JANATA MEDICAL - WASHIM (X.,New Ref,30-Oct-13,-5800,-5800,4676,7252233003,NIKHILSHARMA9021153555@GMAIL.COM,1234567890,
X JASLOK HOSPITAL - PEDDER ROAD .,MUMB01646,19-Jun-14,2058,2058,4444,6657344142,DRUGSTORE@JASLOKHOSPITAL.NET,1234567890,
X JASPAL MEDICAL - PUNE,PUN/4188,19-Oct-24,3539,3539,669,9960872826,,1234567890,
X JAY BAJRANGBALI PHARMA-UMARKHED-,W0766,08-Jul-19,4502,4502,2599,7058793901,,1234567890,
X JAY BAJRANGBALI PHARMA-UMARKHED-,W0802,12-Jul-19,8621,8621,2595,7058793901,,1234567890,
X JAY BAJRANGBALI PHARMA-UMARKHED-,S1854,06-Sep-19,3105,3105,2539,7058793901,,1234567890,
X JAY BAJRANGBALI PHARMA-UMARKHED-,W1369,07-Sep-19,9037,9037,2538,7058793901,,1234567890,
X JAY BAJRANGBALI PHARMA-UMARKHED-,N0650,18-Sep-19,7050,7050,2527,7058793901,,1234567890,
X JAY BAJRANGBALI PHARMA-UMARKHED-,B7979,21-Sep-19,9072,9072,2524,7058793901,,1234567890,
X JAY BAJRANGBALI PHARMA-UMARKHED-,W1795,17-Oct-19,3814,3814,2498,7058793901,,1234567890,
X JAY BAJRANGBALI PHARMA-UMARKHED-,W1853,24-Oct-19,7168,7168,2491,7058793901,,1234567890,
X JAY PHARMACEUTICALS- MUM-02 .,B02848,15-Jun-18,5600,5600,2987,9820627474,,1234567890,
X JAYATI DRUG HOUSE - DHULE, NET003754,31-Dec-12,4515,898,4979,9420661365,,1234567890,
X JAYATI DRUG HOUSE - DHULE, NET004716,12-Mar-13,4442,4442,4908,9420661365,,1234567890,
X JAYATI DRUG HOUSE - DHULE,MUMB00492,16-Apr-13,8085,8085,4873,9420661365,,1234567890,
X JAYATI DRUG HOUSE - DHULE,MUMB01768,15-Jun-13,3990,3990,4813,9420661365,,1234567890,
X JAYESH LIFESCIENCES - MALAD,B03171,25-Jun-18,21980,21980,2977,1234567890,,1234567890,
X JAYPRAKASH PHARMA - AMRAVATI--SHOP CLO,W02051,25-Jul-22,3458,3448,1487,8669126823,ISHWARPHARMA@GMAIL.COM,1234567890,
X JAYPRAKASH PHARMA - AMRAVATI--SHOP CLO,W03698,24-Sep-22,8389,8389,1426,8669126823,ISHWARPHARMA@GMAIL.COM,1234567890,
X JAYPRAKASH PHARMA - AMRAVATI--SHOP CLO,W03696,26-Sep-22,17388,17388,1424,8669126823,ISHWARPHARMA@GMAIL.COM,1234567890,
X JAYPRAKASH PHARMA - AMRAVATI--SHOP CLO,W04208,14-Oct-22,12797,12797,1406,8669126823,ISHWARPHARMA@GMAIL.COM,1234567890,
X JAYPRAKASH PHARMA - AMRAVATI--SHOP CLO,W05117,30-Nov-22,9275,9275,1359,8669126823,ISHWARPHARMA@GMAIL.COM,1234567890,
X JAYPRAKASH PHARMA - AMRAVATI--SHOP CLO,3X500,01-Feb-23,1500,1500,1296,8669126823,ISHWARPHARMA@GMAIL.COM,1234567890,
X JAYPRAKASH PHARMA - AMRAVATI--SHOP CLO,CHQ.BOUNCE,31-May-23,1500,1500,1177,8669126823,ISHWARPHARMA@GMAIL.COM,1234567890,
X JAYPRAKASH PHARMA - AMRAVATI--SHOP CLO,CHQ.BOUNCE,15-Jul-23,1000,1000,1132,8669126823,ISHWARPHARMA@GMAIL.COM,1234567890,
X JAYSHRI PHARMA - SOLAPUR ., NET003518,10-Dec-12,11550,11550,5000,9823516816,hospitalneeds1@rediffmail.com,1234567890,
X JILAVEER INTERNATIONAL - PRINC.,CRD-4773,20-Nov-12,971,971,5020,9224398434,,1234567890,
X JILAVEER INTERNATIONAL - PRINC.,BHI-02021,24-Nov-12,17289,17289,5016,9224398434,,1234567890,
X JILAVEER INTERNATIONAL - PRINC.,CRD-5816,04-Jan-13,2835,2835,4975,9224398434,,1234567890,
X JILAVEER INTERNATIONAL - PRINC.,CN-0073,08-May-13,-12790,-12790,4851,9224398434,,1234567890,
X JIVDANI PHARMA - NALASOPARA,MUMB01044,26-May-16,2126,2126,3737,9892997763,,1234567890,
X JIVDANI PHARMA - NALASOPARA,SUB-000529,02-Dec-16,13356,5678,3547,9892997763,,1234567890,
X JIVDANI PHARMA - NALASOPARA,CN-00299,26-Jun-17,-3339,-3339,3341,9892997763,,1234567890,
X JMD LIFECARE - WADI BUNDER ()-,S01386,27-Jun-22,857,857,1514,7710099759,,1234567890,
X JMD LIFECARE - WADI BUNDER ()-,B04510,30-Jun-22,1277,420,1511,7710099759,,1234567890,
X JMD PHARMA - BHIWANDI,BHI-8538,07-Dec-15,27304,4315,3908,8805970625,,1234567890,
X JMD PHARMA - BHIWANDI,BHI-9361,02-Jan-16,11340,11340,3882,8805970625,,1234567890,
X JMD PHARMA - BHIWANDI,MUMB04550,02-Jan-16,75348,75348,3882,8805970625,,1234567890,
X JMD PHARMA - BHIWANDI,Ch.Dish.000044,07-Aug-17,300,300,3299,8805970625,,1234567890,
X JMD PHARMA - BHIWANDI,BHI/01352,24-Apr-25,101584,15000,482,9822683641,jmdpharma2023@gmail.com,1234567890,
X JOLENE FERNANDES-ANDHERI(ERIS),B1552,02-Jun-20,5208,5208,2269,9820936140,,1234567890,
X JOSHI MEDICO- NALASOPARA .,CRD-5104,04-Dec-12,1159,1159,5006,9325709343,,1234567890,
X JOSHI MEDICO- NALASOPARA .,CRD-5135,05-Dec-12,735,735,5005,9325709343,,1234567890,
X JOSHI MEDICO- NALASOPARA .,CRD-5283,11-Dec-12,806,806,4999,9325709343,,1234567890,
X JOSHI MEDICO- NALASOPARA .,CRD-5361,14-Dec-12,938,938,4996,9325709343,,1234567890,
X JOSHI MEDICO- NALASOPARA .,CRD-5559,24-Dec-12,3173,3173,4986,9325709343,,1234567890,
X JOSHI MEDICO- NALASOPARA .,CRD-5814,04-Jan-13,320,320,4975,9325709343,,1234567890,
X JOSHI MEDICO- NALASOPARA .,CRD-5846,05-Jan-13,683,683,4974,9325709343,,1234567890,
X JOSHI MEDICO- NALASOPARA .,CRD-6138,18-Jan-13,431,431,4961,9325709343,,1234567890,
X JOSHI MEDICO- NALASOPARA .,CRD-6204,22-Jan-13,1155,1155,4957,9325709343,,1234567890,
X JOVIAL PHARMACEUTICALS - NAGPUR-,NAG/04166,12-Feb-26,8484,8484,188,9823184640,,1234567890,
X JOVIAL PHARMACEUTICALS - NAGPUR-,CN01435,28-Feb-26,-8484,-8484,172,9823184640,,1234567890,
X JYOTI ENTERPRISES - KURLA-,B12005,19-Oct-22,2152,2152,1400,8097878708,,1234567890,
X K.D.ENTERPRISE - ULSHANAGR .,BHI-00352,26-Apr-13,11567,1297,4863,7385745213,,1234567890,
